,Load_Main,Load_AreaA,Load_AreaB,Load_AreaC,Temperature
2023-02-27 17:15:00,513.518,339.196,609.394,473.662,327.012
2023-02-27 17:30:00,493.969,312.761,525.721,479.520,327.195
2023-02-27 17:45:00,455.488,327.233,592.904,420.330,250.782
2023-02-27 18:00:00,438.482,316.572,470.328,439.543,262.391
2023-02-27 18:15:00,400.044,255.658,466.678,373.590,272.004
2023-02-27 18:30:00,451.466,280.440,502.034,458.638,316.401
2023-02-27 18:45:00,407.200,249.670,466.683,419.702,250.182
2023-02-27 19:00:00,374.752,269.449,434.552,325.025,277.976
2023-02-27 19:15:00,392.541,238.526,440.984,346.910,272.593
2023-02-27 19:30:00,336.693,182.316,365.443,299.702,257.536
2023-02-27 19:45:00,353.869,197.211,405.438,287.984,261.073
2023-02-27 20:00:00,329.338,230.744,376.532,313.199,251.414
2023-02-27 20:15:00,339.399,186.475,400.672,321.852,255.357
2023-02-27 20:30:00,318.082,196.780,381.297,296.862,267.111
2023-02-27 20:45:00,295.596,194.691,365.887,245.031,238.864
2023-02-27 21:00:00,328.598,171.536,395.860,337.257,269.754
2023-02-27 21:15:00,347.745,230.591,404.138,278.556,251.172
2023-02-27 21:30:00,344.617,215.887,388.101,287.942,277.968
2023-02-27 21:45:00,368.665,191.950,374.911,358.668,263.217
2023-02-27 22:00:00,361.505,239.859,420.701,339.534,260.564
2023-02-27 22:15:00,402.430,271.474,497.817,356.725,248.997
2023-02-27 22:30:00,401.505,265.595,437.185,370.594,264.352
2023-02-27 22:45:00,456.940,309.619,504.100,423.226,290.150
2023-02-27 23:00:00,472.851,313.806,585.554,460.931,276.578
2023-02-27 23:15:00,518.334,355.171,648.323,450.108,311.799
2023-02-27 23:30:00,549.886,333.779,605.653,512.317,352.319
2023-02-27 23:45:00,575.359,339.063,743.310,553.063,364.481
2023-02-28 00:00:00,584.541,350.918,685.581,515.820,323.482
2023-02-28 00:15:00,597.589,368.129,716.777,548.647,388.961
2023-02-28 00:30:00,661.742,480.681,749.735,607.505,399.800
2023-02-28 00:45:00,672.107,416.787,781.184,582.840,426.288
2023-02-28 01:00:00,702.897,443.839,821.958,653.093,421.076
2023-02-28 01:15:00,726.813,466.571,807.050,676.409,444.780
2023-02-28 01:30:00,722.824,460.917,884.160,697.916,416.667
2023-02-28 01:45:00,731.447,520.821,839.910,672.462,398.603
2023-02-28 02:00:00,744.932,441.065,840.668,694.968,422.676
2023-02-28 02:15:00,816.217,585.175,901.568,783.308,406.202
2023-02-28 02:30:00,720.966,472.245,847.106,649.170,405.490
2023-02-28 02:45:00,804.940,547.248,933.870,714.566,441.162
2023-02-28 03:00:00,869.167,565.468,968.321,802.319,485.045
2023-02-28 03:15:00,804.567,543.351,929.735,735.863,445.554
2023-02-28 03:30:00,854.578,531.867,998.378,784.214,453.888
2023-02-28 03:45:00,808.677,491.766,917.339,734.677,418.312
2023-02-28 04:00:00,828.501,603.353,964.729,743.744,437.855
2023-02-28 04:15:00,822.602,582.528,946.144,777.348,445.009
2023-02-28 04:30:00,804.884,496.830,918.589,740.044,429.289
2023-02-28 04:45:00,712.522,481.053,788.681,704.921,357.809
2023-02-28 05:00:00,804.888,552.124,931.991,717.618,441.745
2023-02-28 05:15:00,854.543,571.957,916.355,830.319,453.427
2023-02-28 05:30:00,801.323,515.652,967.541,743.652,431.802
2023-02-28 05:45:00,834.626,593.119,997.812,768.264,456.805
2023-02-28 06:00:00,820.565,550.559,910.866,730.705,440.019
2023-02-28 06:15:00,788.507,489.332,860.738,710.850,454.795
2023-02-28 06:30:00,865.433,552.859,1032.664,823.889,452.899
2023-02-28 06:45:00,749.432,460.381,856.531,630.836,404.972
2023-02-28 07:00:00,758.910,490.607,874.662,658.703,409.919
2023-02-28 07:15:00,747.549,482.413,860.446,652.284,422.206
2023-02-28 07:30:00,709.313,479.938,773.661,678.331,406.637
2023-02-28 07:45:00,795.152,535.365,939.560,746.516,427.985
2023-02-28 08:00:00,772.454,511.803,902.686,688.371,428.746
2023-02-28 08:15:00,704.672,467.072,810.973,637.922,408.720
2023-02-28 08:30:00,707.790,486.145,741.354,654.023,413.903
2023-02-28 08:45:00,722.772,464.156,847.303,687.383,407.017
2023-02-28 09:00:00,677.102,380.290,790.770,600.646,376.648
2023-02-28 09:15:00,643.542,471.076,737.052,594.989,363.249
2023-02-28 09:30:00,632.373,388.274,758.117,574.209,377.681
2023-02-28 09:45:00,630.988,427.529,761.763,578.243,385.443
2023-02-28 10:00:00,637.350,405.762,743.694,566.639,377.653
2023-02-28 10:15:00,617.147,436.096,661.332,572.391,359.900
2023-02-28 10:30:00,632.927,387.360,687.376,565.079,362.915
2023-02-28 10:45:00,609.517,378.416,678.618,562.856,378.326
2023-02-28 11:00:00,589.636,370.819,670.127,576.840,333.759
2023-02-28 11:15:00,567.134,382.494,679.133,544.725,338.295
2023-02-28 11:30:00,541.005,357.229,632.698,528.300,362.322
2023-02-28 11:45:00,477.644,324.599,543.987,446.394,332.108
2023-02-28 12:00:00,519.611,340.916,617.680,502.965,331.448
2023-02-28 12:15:00,513.114,356.825,565.268,432.416,316.497
2023-02-28 12:30:00,500.840,349.266,596.027,423.492,315.777
2023-02-28 12:45:00,509.174,368.825,592.838,446.330,325.224
2023-02-28 13:00:00,502.249,335.057,594.329,441.477,358.839
2023-02-28 13:15:00,454.239,303.731,549.455,440.954,320.133
2023-02-28 13:30:00,474.763,352.771,544.455,403.590,325.961
2023-02-28 13:45:00,502.298,356.429,513.928,432.266,318.125
2023-02-28 14:00:00,517.098,349.082,573.571,473.048,317.906
2023-02-28 14:15:00,491.038,284.313,589.706,454.769,312.873
2023-02-28 14:30:00,498.057,281.645,554.690,477.463,337.143
2023-02-28 14:45:00,503.853,342.822,558.169,457.662,350.810
2023-02-28 15:00:00,480.917,328.944,555.046,438.424,297.010
2023-02-28 15:15:00,497.996,305.628,607.684,477.675,277.857
2023-02-28 15:30:00,483.737,323.276,570.954,425.240,308.981
2023-02-28 15:45:00,508.041,307.398,639.952,470.096,342.315
2023-02-28 16:00:00,494.178,335.520,581.153,467.183,307.400
2023-02-28 16:15:00,495.241,336.862,581.139,447.473,326.244
2023-02-28 16:30:00,469.414,319.912,532.347,450.795,287.519
2023-02-28 16:45:00,488.273,325.766,511.869,430.362,310.015
2023-02-28 17:00:00,504.794,320.763,585.227,498.783,307.722
2023-02-28 17:15:00,439.140,280.149,506.339,397.084,292.906
2023-02-28 17:30:00,439.456,314.624,526.609,394.641,299.437
2023-02-28 17:45:00,436.358,294.006,511.567,369.311,306.980
2023-02-28 18:00:00,431.753,292.842,505.131,372.571,285.152
2023-02-28 18:15:00,391.981,256.950,487.116,342.767,256.336
2023-02-28 18:30:00,335.028,234.055,376.926,283.411,226.640
2023-02-28 18:45:00,394.164,280.180,480.123,336.615,297.150
2023-02-28 19:00:00,368.341,223.722,464.824,339.839,252.667
2023-02-28 19:15:00,307.208,214.504,335.574,295.857,252.165
2023-02-28 19:30:00,315.312,199.301,349.549,296.238,217.474
2023-02-28 19:45:00,339.129,228.280,365.419,241.667,283.910
2023-02-28 20:00:00,325.825,232.667,331.259,276.846,300.437
2023-02-28 20:15:00,309.476,164.867,414.900,309.734,249.720
2023-02-28 20:30:00,290.151,161.503,435.597,237.378,230.851
2023-02-28 20:45:00,295.900,175.850,347.020,269.565,264.258
2023-02-28 21:00:00,286.373,167.884,318.748,239.347,225.620
2023-02-28 21:15:00,315.838,201.236,418.826,319.290,247.242
2023-02-28 21:30:00,285.765,228.057,347.862,245.423,184.514
2023-02-28 21:45:00,296.071,221.907,316.347,287.516,237.041
2023-02-28 22:00:00,359.410,219.102,385.218,314.720,284.582
2023-02-28 22:15:00,357.499,254.096,437.328,275.530,254.713
2023-02-28 22:30:00,404.467,261.823,477.397,382.471,273.793
2023-02-28 22:45:00,381.338,256.464,474.453,308.610,264.680
2023-02-28 23:00:00,445.685,265.174,535.058,389.939,333.604
2023-02-28 23:15:00,439.376,252.577,466.222,445.275,299.843
2023-02-28 23:30:00,496.251,340.872,545.933,525.405,319.200
2023-02-28 23:45:00,477.730,311.346,521.299,439.954,303.807
2023-03-01 00:00:00,530.853,358.119,617.425,468.773,350.849
2023-03-01 00:15:00,550.821,397.877,629.500,507.326,325.825
2023-03-01 00:30:00,619.475,396.689,697.815,541.008,390.430
2023-03-01 00:45:00,645.419,413.781,732.281,584.497,376.058
2023-03-01 01:00:00,632.194,455.142,748.591,616.871,393.963
2023-03-01 01:15:00,685.052,445.709,782.021,634.856,387.380
2023-03-01 01:30:00,747.637,465.882,837.990,656.534,433.784
2023-03-01 01:45:00,719.870,486.307,786.082,671.222,417.663
2023-03-01 02:00:00,724.555,465.019,804.345,628.935,408.747
2023-03-01 02:15:00,796.200,496.964,949.812,691.213,463.119
2023-03-01 02:30:00,705.127,460.575,789.514,665.564,425.377
2023-03-01 02:45:00,734.539,498.118,902.760,658.974,402.211
2023-03-01 03:00:00,723.027,440.988,851.627,699.801,396.306
2023-03-01 03:15:00,809.328,496.502,904.600,721.386,439.379
2023-03-01 03:30:00,793.330,513.663,892.726,756.869,431.972
2023-03-01 03:45:00,778.366,478.437,827.641,752.212,450.057
2023-03-01 04:00:00,757.253,460.312,856.768,700.096,429.356
2023-03-01 04:15:00,710.715,462.118,879.675,647.200,388.096
2023-03-01 04:30:00,720.968,496.281,881.375,650.080,393.032
2023-03-01 04:45:00,764.653,516.725,930.820,691.648,427.891
2023-03-01 05:00:00,749.644,484.595,881.586,654.430,435.449
2023-03-01 05:15:00,721.054,500.750,823.519,677.466,436.589
2023-03-01 05:30:00,781.152,551.123,901.454,731.983,435.552
2023-03-01 05:45:00,737.387,491.582,865.426,673.348,412.718
2023-03-01 06:00:00,722.195,460.272,830.003,665.078,404.849
2023-03-01 06:15:00,719.444,506.704,802.206,651.901,394.661
2023-03-01 06:30:00,757.633,530.425,868.976,670.261,421.653
2023-03-01 06:45:00,685.723,452.055,745.293,602.176,385.524
2023-03-01 07:00:00,695.619,482.723,818.994,627.465,390.891
2023-03-01 07:15:00,676.878,420.438,749.326,614.091,401.456
2023-03-01 07:30:00,728.154,421.619,855.607,695.323,385.347
2023-03-01 07:45:00,728.023,448.935,802.661,684.487,376.714
2023-03-01 08:00:00,677.273,445.391,773.543,656.978,373.786
2023-03-01 08:15:00,656.274,424.723,763.514,618.955,396.758
2023-03-01 08:30:00,632.348,435.073,721.952,546.891,379.242
2023-03-01 08:45:00,675.050,401.641,796.781,588.386,406.953
2023-03-01 09:00:00,619.286,365.883,726.505,546.419,338.010
2023-03-01 09:15:00,612.138,416.948,690.462,555.408,374.077
2023-03-01 09:30:00,632.119,374.979,708.058,564.473,346.964
2023-03-01 09:45:00,585.273,373.659,651.907,553.675,334.646
2023-03-01 10:00:00,535.201,348.495,589.724,518.312,310.733
2023-03-01 10:15:00,486.644,300.056,626.748,421.129,294.326
2023-03-01 10:30:00,555.679,375.638,618.851,475.081,389.830
2023-03-01 10:45:00,510.245,280.112,621.729,505.602,333.652
2023-03-01 11:00:00,505.506,374.377,586.571,470.157,288.937
2023-03-01 11:15:00,530.780,336.754,599.025,476.540,304.015
2023-03-01 11:30:00,487.163,312.399,566.451,482.985,316.318
2023-03-01 11:45:00,444.156,356.041,518.927,436.017,300.689
2023-03-01 12:00:00,497.897,289.636,516.332,445.050,307.711
2023-03-01 12:15:00,491.701,293.478,562.969,471.514,347.084
2023-03-01 12:30:00,449.323,327.172,516.925,438.727,283.708
2023-03-01 12:45:00,434.759,243.682,489.442,418.426,310.629
2023-03-01 13:00:00,443.268,300.504,441.826,435.706,311.940
2023-03-01 13:15:00,424.080,260.495,477.066,369.264,332.890
2023-03-01 13:30:00,432.592,240.781,549.113,398.559,337.065
2023-03-01 13:45:00,386.125,264.152,461.661,391.435,286.942
2023-03-01 14:00:00,412.877,282.277,441.125,371.271,285.801
2023-03-01 14:15:00,461.165,299.792,558.922,410.079,310.898
2023-03-01 14:30:00,412.694,319.979,439.170,382.122,296.141
2023-03-01 14:45:00,408.629,246.322,478.528,341.112,249.972
2023-03-01 15:00:00,424.510,297.596,497.060,397.730,262.837
2023-03-01 15:15:00,409.588,274.416,459.281,340.171,301.381
2023-03-01 15:30:00,395.020,281.051,487.625,391.287,302.606
2023-03-01 15:45:00,426.928,264.901,515.085,357.109,317.543
2023-03-01 16:00:00,428.078,243.634,467.479,412.515,287.398
2023-03-01 16:15:00,420.576,256.324,474.380,370.876,294.124
2023-03-01 16:30:00,415.708,268.616,450.650,359.182,278.034
2023-03-01 16:45:00,412.360,285.056,455.863,379.948,318.050
2023-03-01 17:00:00,422.060,274.771,506.173,394.880,281.832
2023-03-01 17:15:00,389.403,258.489,447.382,360.276,261.684
2023-03-01 17:30:00,370.568,284.008,459.095,348.401,265.353
2023-03-01 17:45:00,362.185,234.815,365.931,348.413,257.831
2023-03-01 18:00:00,362.978,222.626,426.257,289.696,263.898
2023-03-01 18:15:00,362.328,246.521,443.275,336.317,281.171
2023-03-01 18:30:00,309.155,158.055,358.773,254.415,245.949
2023-03-01 18:45:00,306.370,156.192,308.712,253.953,231.896
2023-03-01 19:00:00,294.319,187.956,304.867,246.567,225.964
2023-03-01 19:15:00,255.244,142.586,322.604,191.429,212.448
2023-03-01 19:30:00,258.359,152.728,280.058,237.447,188.342
2023-03-01 19:45:00,221.631,167.429,229.930,165.022,224.924
2023-03-01 20:00:00,202.529,144.800,222.066,195.238,212.119
2023-03-01 20:15:00,237.020,152.139,264.470,251.471,242.852
2023-03-01 20:30:00,219.300,144.619,290.154,236.182,214.573
2023-03-01 20:45:00,223.637,134.751,201.337,181.744,182.338
2023-03-01 21:00:00,231.772,171.885,284.964,187.112,215.443
2023-03-01 21:15:00,214.358,159.147,293.255,214.398,209.063
2023-03-01 21:30:00,242.784,182.583,309.452,224.608,230.466
2023-03-01 21:45:00,223.349,168.800,331.213,203.852,241.702
2023-03-01 22:00:00,308.059,201.590,339.634,254.641,220.994
2023-03-01 22:15:00,257.557,149.957,324.740,239.601,233.227
2023-03-01 22:30:00,316.960,201.842,361.752,310.635,243.754
2023-03-01 22:45:00,311.246,205.226,341.329,269.350,290.734
2023-03-01 23:00:00,370.101,223.715,354.574,350.696,283.916
2023-03-01 23:15:00,395.727,297.969,440.213,367.581,273.559
2023-03-01 23:30:00,425.153,317.221,523.009,376.780,314.529
2023-03-01 23:45:00,454.965,292.725,468.308,417.444,297.563
2023-03-02 00:00:00,488.736,343.450,629.171,426.612,327.739
2023-03-02 00:15:00,528.815,357.730,621.251,505.338,324.576
2023-03-02 00:30:00,505.375,316.078,545.806,442.291,323.493
2023-03-02 00:45:00,561.173,375.063,652.665,503.125,367.392
2023-03-02 01:00:00,569.042,350.521,676.375,543.376,341.014
2023-03-02 01:15:00,596.601,365.791,670.447,537.358,304.003
2023-03-02 01:30:00,651.944,435.686,729.769,579.200,367.169
2023-03-02 01:45:00,634.212,424.458,792.517,587.516,400.381
2023-03-02 02:00:00,673.761,505.297,763.949,659.357,418.038
2023-03-02 02:15:00,652.738,420.393,746.052,626.129,368.203
2023-03-02 02:30:00,717.333,453.042,867.281,673.370,378.247
2023-03-02 02:45:00,707.604,483.011,811.413,672.868,394.627
2023-03-02 03:00:00,706.669,458.708,837.134,661.496,420.058
2023-03-02 03:15:00,691.460,433.258,780.081,641.175,392.639
2023-03-02 03:30:00,733.054,461.840,820.685,694.518,377.405
2023-03-02 03:45:00,696.610,448.308,813.290,648.517,408.855
2023-03-02 04:00:00,727.217,499.052,804.908,667.868,429.466
2023-03-02 04:15:00,666.931,444.296,779.999,617.676,415.265
2023-03-02 04:30:00,709.616,440.416,786.692,660.153,366.737
2023-03-02 04:45:00,686.141,491.860,801.785,637.989,415.065
2023-03-02 05:00:00,638.595,392.402,773.905,595.537,378.792
2023-03-02 05:15:00,673.748,419.503,711.020,598.136,377.616
2023-03-02 05:30:00,671.026,465.342,758.522,612.793,358.752
2023-03-02 05:45:00,737.584,516.869,785.511,650.707,381.639
2023-03-02 06:00:00,694.124,460.019,788.856,644.373,383.822
2023-03-02 06:15:00,637.904,382.373,744.350,594.443,360.488
2023-03-02 06:30:00,646.453,422.617,732.540,623.735,376.668
2023-03-02 06:45:00,663.057,396.810,694.005,616.619,411.875
2023-03-02 07:00:00,614.238,461.373,735.136,556.952,364.429
2023-03-02 07:15:00,661.809,437.355,714.369,599.594,356.966
2023-03-02 07:30:00,606.455,414.233,724.164,572.145,344.251
2023-03-02 07:45:00,573.514,363.527,635.643,512.649,355.438
2023-03-02 08:00:00,656.164,471.648,726.738,607.043,368.921
2023-03-02 08:15:00,562.106,352.807,646.769,538.118,342.747
2023-03-02 08:30:00,619.272,381.056,746.282,614.276,388.471
2023-03-02 08:45:00,571.032,378.793,719.265,550.771,360.107
2023-03-02 09:00:00,624.359,427.835,704.887,562.851,359.865
2023-03-02 09:15:00,540.197,404.345,579.563,480.561,318.409
2023-03-02 09:30:00,578.990,416.701,676.904,546.535,387.044
2023-03-02 09:45:00,489.735,348.205,520.341,445.852,303.286
2023-03-02 10:00:00,514.204,317.102,615.134,440.532,368.726
2023-03-02 10:15:00,497.884,305.966,586.761,515.085,348.301
2023-03-02 10:30:00,443.576,266.378,553.465,411.896,295.817
2023-03-02 10:45:00,480.977,308.869,586.836,469.983,290.433
2023-03-02 11:00:00,467.565,256.086,542.167,422.824,307.719
2023-03-02 11:15:00,424.988,310.378,489.734,390.299,313.703
2023-03-02 11:30:00,370.326,215.097,397.482,344.034,261.291
2023-03-02 11:45:00,400.657,231.724,431.724,362.602,256.549
2023-03-02 12:00:00,458.093,287.615,525.487,404.742,293.175
2023-03-02 12:15:00,385.009,216.696,408.290,402.554,281.028
2023-03-02 12:30:00,416.875,287.076,470.836,391.334,295.231
2023-03-02 12:45:00,396.263,233.420,440.646,329.847,279.972
2023-03-02 13:00:00,368.333,251.953,442.544,341.104,258.942
2023-03-02 13:15:00,372.978,265.558,428.207,311.487,266.990
2023-03-02 13:30:00,321.889,195.494,402.013,277.534,240.472
2023-03-02 13:45:00,373.383,224.763,419.734,345.862,271.788
2023-03-02 14:00:00,344.870,204.112,359.183,329.145,262.677
2023-03-02 14:15:00,379.724,219.765,454.253,293.837,267.502
2023-03-02 14:30:00,347.989,215.684,396.219,357.898,244.032
2023-03-02 14:45:00,367.711,240.696,414.225,323.799,289.603
2023-03-02 15:00:00,374.884,209.099,417.609,339.953,275.318
2023-03-02 15:15:00,383.594,233.286,440.765,386.644,286.334
2023-03-02 15:30:00,355.444,234.983,400.109,364.662,248.821
2023-03-02 15:45:00,401.494,261.838,478.256,355.744,278.981
2023-03-02 16:00:00,362.728,169.094,440.815,357.100,251.356
2023-03-02 16:15:00,341.069,237.536,380.376,317.275,281.886
2023-03-02 16:30:00,363.735,267.389,482.284,393.035,246.008
2023-03-02 16:45:00,358.945,218.998,394.536,315.415,245.431
2023-03-02 17:00:00,352.662,185.858,406.138,360.742,262.288
2023-03-02 17:15:00,364.564,217.857,367.334,322.525,244.818
2023-03-02 17:30:00,324.110,190.824,369.383,274.561,275.068
2023-03-02 17:45:00,313.038,233.471,353.479,281.321,219.837
2023-03-02 18:00:00,281.020,155.322,321.585,222.446,228.130
2023-03-02 18:15:00,300.429,186.328,376.757,255.913,232.663
2023-03-02 18:30:00,273.344,219.630,368.088,244.434,234.751
2023-03-02 18:45:00,246.483,164.239,318.913,221.196,204.153
2023-03-02 19:00:00,204.651,137.913,232.062,208.440,206.496
2023-03-02 19:15:00,248.868,159.234,292.495,247.039,204.050
2023-03-02 19:30:00,188.163,146.748,265.127,172.328,177.097
2023-03-02 19:45:00,188.721,132.770,184.993,135.404,191.420
2023-03-02 20:00:00,192.999,171.788,247.066,130.591,195.319
2023-03-02 20:15:00,158.371,152.008,153.710,134.043,178.296
2023-03-02 20:30:00,154.204,108.076,213.915,123.487,174.704
2023-03-02 20:45:00,134.817,86.700,150.756,111.014,198.488
2023-03-02 21:00:00,186.899,125.575,186.785,207.631,200.190
2023-03-02 21:15:00,181.392,103.744,187.554,153.520,196.952
2023-03-02 21:30:00,253.276,167.973,275.300,213.974,240.641
2023-03-02 21:45:00,193.002,89.399,252.447,177.485,172.717
2023-03-02 22:00:00,208.835,117.941,283.022,180.690,240.951
2023-03-02 22:15:00,232.905,171.051,254.980,227.408,182.938
2023-03-02 22:30:00,275.697,192.654,289.132,259.043,252.444
2023-03-02 22:45:00,299.333,191.384,409.186,316.166,209.498
2023-03-02 23:00:00,335.798,228.741,412.376,302.513,253.158
2023-03-02 23:15:00,355.198,268.533,383.667,369.264,250.952
2023-03-02 23:30:00,347.837,216.453,411.516,335.363,286.626
2023-03-02 23:45:00,380.084,211.174,423.904,361.349,285.912
2023-03-03 00:00:00,389.932,269.136,407.297,314.994,270.802
2023-03-03 00:15:00,442.778,301.212,499.274,360.293,306.681
2023-03-03 00:30:00,488.603,336.584,518.032,414.096,320.514
2023-03-03 00:45:00,519.003,307.422,581.476,482.181,340.232
2023-03-03 01:00:00,580.791,340.008,655.533,550.921,348.776
2023-03-03 01:15:00,630.665,416.555,707.993,591.972,359.770
2023-03-03 01:30:00,596.823,392.809,715.497,549.909,319.647
2023-03-03 01:45:00,600.992,381.715,704.079,572.786,354.196
2023-03-03 02:00:00,619.797,439.037,692.311,596.491,370.338
2023-03-03 02:15:00,662.011,430.060,771.638,602.267,366.792
2023-03-03 02:30:00,685.993,476.671,830.682,643.393,393.036
2023-03-03 02:45:00,657.112,449.078,729.121,612.991,402.898
2023-03-03 03:00:00,632.351,383.781,685.153,599.502,374.546
